Dia do Mes,Dia da Semana,Feriado / FDS,Hora,Chuva,Valor Cartela,Premiacao,Resultado
1,6,0,22.40,1,1,0,172.8
1,6,0,22.50,1,0.2,170,-18.26
1,6,0,23,1,0.25,30,132.68
1,6,0,23.10,1,0.2,160,-64.24
1,6,0,23.20,1,0.25,30,59.78
1,6,0,23.30,1,0.1,0,97.83
1,6,0,23.45,1,0.25,170,-76.63
1,6,0,23.59,1,0.05,109.16,-1.7
2,7,0,0.10,1,0.2,5,81.76
2,7,0,0.20,1,0.25,0,65.93
2,7,0,0.30,1,0.1,115,-39.4
2,7,0,0.40,1,0.2,115,-41.92
2,7,0,0.50,1,0.25,0,56.25
2,7,0,1,1,0.1,113.33,-26.3
2,7,0,9,1,0.25,10,34.4
2,7,0,9.10,1,0.5,10,12.05
2,7,0,9.20,1,0.2,0,23.58
2,7,0,9.30,1,0.2,125,-54.76
2,7,0,9.40,1,0.5,20,30.95
2,7,0,9.50,1,0.25,92.5,-46.78
2,7,0,10,1,0.2,162.5,-80.78
2,7,0,10.10,1,0.1,30,61.46
2,7,0,10.20,1,0.2,160,-80.08
2,7,0,10.30,1,0.5,10,81.8
2,7,0,10.40,1,0.25,150,-78
2,7,0,10.50,1,0.1,0,82.17
2,7,0,11,1,0.5,30,252.7
2,7,0,11.15,1,0.2,15,114.72
2,7,0,11.30,1,0.25,20,217.6
2,7,0,11.45,1,0.2,10,209.16
2,7,0,12,1,2,1.00000,-23.2
2,7,0,12.15,1,0.5,160,-14.15
2,7,0,12.30,1,0.25,140.01,23.67
2,7,0,12.45,1,0.5,155,8.4
2,7,0,13,1,1,300,-18.2
2,7,0,13.15,1,0.2,170,5.7
2,7,0,13.30,1,0.25,190.01,7.87
2,7,0,13.45,1,0.2,170,-47.08
2,7,0,14,1,0.5,360,-54.3
2,7,0,14.15,1,0.2,170,25.66
2,7,0,14.30,1,0.25,200,121.35
2,7,0,14.45,1,0.2,165,76.88
2,7,0,15,1,0.5,250,130.25
2,7,0,15.15,1,0.25,190,20.08
2,7,0,15.30,1,0.5,240,53.6
2,7,0,15.45,1,0.25,180,66.9
2,7,0,16,1,0.5,370,134.1
2,7,0,16.15,1,0.2,165,102.24
2,7,0,16.30,1,0.25,170,52.68
2,7,0,16.45,1,0.2,160,64.2
2,7,0,17,1,0.5,579.99,119.51
2,7,0,17.15,1,0.1,165.01,175.92
2,7,0,17.30,1,0.5,360,217.75
2,7,0,17.45,1,0.25,240,-62.3
2,7,0,18,1,1,1.15000,119.3
2,7,0,18.15,1,0.5,250,-30.45
2,7,0,18.30,1,0.2,480,253.16
2,7,0,18.45,1,0.5,250,-33.25
2,7,0,19,1,1,1.15000,168.2
2,7,0,19.15,1,0.5,250,67.5
2,7,0,19.30,1,0.1,380,239.92
2,7,0,19.45,1,0.5,250,91
2,7,0,20,1,0.2,1.15000,234.02
2,7,0,20.15,1,0.5,240,-70.3
2,7,0,20.30,1,1,360,-184.8
2,7,0,20.45,1,0.25,180,-29.18
2,7,0,21,1,0.5,250,-43.3
2,7,0,21.15,1,0.25,180,-37.18
2,7,0,21.30,1,0.5,240,-78.5
2,7,0,21.45,1,0.25,180,-45.35
2,7,0,22,1,1.962546816,1.15000,-677.4
2,7,0,22.10,1,0.1,362.5,-175.28
2,7,0,22.20,1,0.5,300,-208.65
2,7,0,22.30,1,2,425,-223.4
2,7,0,22.40,1,1,300,-126.6
2,7,0,22.50,1,0.2,20,55.86
2,7,0,23,1,0.25,0,117.33
2,7,0,23.10,1,0.2,0,71.28
2,7,0,23.20,1,0.25,0,25.2
2,7,0,23.30,1,0.1,150,-84.84
2,7,0,23.45,1,0.25,0,50.4
2,7,0,23.59,1,0.05,160,27.56
3,1,0,0.15,0,0.2,150,-99.58
3,1,0,0.30,0,0.1,120,-59.61
3,1,0,0.45,0,0.2,125,-65.78
3,1,0,1,0,0.1,0,66.96
3,1,0,9,0,0.25,15,66.35
3,1,0,9.15,0,0.2,120,-56.82
3,1,0,9.30,0,0.2,135,-53.1
3,1,0,9.45,0,0.25,15,68.45
3,1,0,10,0,0.2,155,-23.42
3,1,0,10.15,0,0.1,150,-21.75
3,1,0,10.30,0,0.2,30,105.9
3,1,0,10.45,0,0.25,15,122.3
3,1,0,11,0,0.5,30,214.95
3,1,0,11.15,0,0.2,40,135.42
3,1,0,11.30,0,0.25,330,-79.65
3,1,0,11.45,0,0.2,200,-15.32
3,1,0,12,0,1.745481928,1.20000,-154.9
3,1,0,12.15,0,0.5,300,-91.45
3,1,0,12.30,0,0.2,200,-58.16
3,1,0,12.45,0,0.25,20,144.03
3,1,0,13,0,0.1,0,456.53
3,1,0,13.15,0,0.2,33.34,110.86
3,1,0,13.30,0,0.25,250,-58.75
3,1,0,13.45,0,0.2,0,164.52
3,1,0,14,0,0.1,0,386.84
3,1,0,14.15,0,0.25,260,-99.1
3,1,0,14.30,0,0.2,100,71.94
3,1,0,14.45,0,0.5,30,185.1
3,1,0,15,0,1,275,-25.6
3,1,0,15.15,0,0.1,6.67,106.74
3,1,0,15.30,0,0.25,10,123.53
3,1,0,15.45,0,0.5,350,-195.55
3,1,0,16,0,1,500,-221.7
3,1,0,16.15,0,0.2,220,-30.06
3,1,0,16.30,0,0.25,20,119.7
3,1,0,16.45,0,0.2,200,-34.76
3,1,0,17,0,0.1,583.32,-264.35
3,1,0,17.15,0,0.25,0,63.45
3,1,0,17.30,0,0.2,200,-99.8
3,1,0,17.45,0,0.5,0,96.85
3,1,0,18,0,2,1.05000,-581
3,1,0,18.15,0,0.1,0,84.49
3,1,0,18.30,0,0.25,50,117.3
3,1,0,18.45,0,0.5,25,135.25
3,1,0,19,0,2,200,378.6
3,1,0,19.15,0,1,0,152.6
3,1,0,19.30,0,0.2,0,221.56
3,1,0,19.45,0,1,80,123.6
3,1,0,20,0,0.2,150,406.4
3,1,0,20.15,0,0.1,306,-129.49
3,1,0,20.30,0,0.25,40,78.58
3,1,0,20.45,0,0.05,240,-113.17
3,1,0,21,0,2,650,-349.4
3,1,0,21.15,0,0.1,240,-117.78
3,1,0,21.30,0,0.25,0,116.1
3,1,0,21.45,0,0.05,170,-110.02
3,1,0,22,0,2,550,-343
3,1,0,22.15,0,0.1,50,17.77
3,1,0,22.30,0,1,300,-242.4
3,1,0,22.45,0,0.1,150,-40.2
3,1,0,23,0,0.25,250,-134.35
3,1,0,23.15,0,0.2,200,-96.68
3,1,0,23.30,0,0.1,15,53.34
3,1,0,23.45,0,0.25,200,-110.68
3,1,0,23.59,0,0.05,160,-42.51
4,2,0,9,0,0.25,3.33,38.97
4,2,0,9.10,0,0.5,120,-91.6
4,2,0,9.20,0,0.2,5,30.7
4,2,0,9.30,0,0.2,120,-67.8
4,2,0,9.40,0,0.5,7.5,12.8
4,2,0,9.50,0,0.25,0,58.33
4,2,0,10,0,0.2,170,-121.74
4,2,0,10.10,0,0.1,80,-22.83
4,2,0,10.20,0,0.2,160,-120.02
4,2,0,10.30,0,0.5,0,34.5
4,2,0,10.40,0,0.25,30,24.78
4,2,0,10.50,0,0.1,5,44.87
4,2,0,11,0,0.5,60,53.35
4,2,0,11.15,0,0.2,150,-78.12
4,2,0,11.30,0,0.25,250,-119.53
4,2,0,11.45,0,0.2,240,-113.12
4,2,0,12,0,2,1.00000,-509
4,2,0,12.15,0,0.5,150,-43.8
4,2,0,12.30,0,0.25,125,-10.03
4,2,0,12.45,0,0.5,150,-31.65
4,2,0,13,0,1,300,-110.8
4,2,0,13.15,0,0.25,140,-45.48
4,2,0,13.30,0,0.5,160,-74.25
4,2,0,13.45,0,0.25,140,-57.78
4,2,0,14,0,0.2,125,26.54
4,2,0,14.15,0,0.5,150,-25.85
4,2,0,14.30,0,0.25,140,-14.58
4,2,0,14.45,0,0.5,170,-0.25
4,2,0,15,0,0.5,150,-29.65
4,2,0,15.20,0,0.25,150,76.73
4,2,0,15.40,0,0.1,140,13
4,2,0,16,0,0.5,180,-66.95
4,2,0,16.20,0,0.25,160,-17.6
4,2,0,16.40,0,0.5,180,-54
4,2,0,17,0,1,350,-71.3
4,2,0,17.15,0,0.1,150,52.45
4,2,0,17.30,0,0.2,160,57.3
4,2,0,17.45,0,0.5,240,-66.1
4,2,0,18,0,1,1.19999,-179.59
4,2,0,18.15,0,0.5,250,56.7
4,2,0,18.30,0,1,480,134.1
4,2,0,18.45,0,0.5,250,6.9
4,2,0,19,0,1,1.20000,-95.7
4,2,0,19.15,0,0.5,250,-23.85
4,2,0,19.30,0,1,380,38.3
4,2,0,19.45,0,0.5,250,64.05
4,2,0,20,0,1,700,206.6
4,2,0,20.15,0,0.5,240,73.7
4,2,0,20.30,0,1,360,-68.4
4,2,0,20.45,0,0.25,180,13.73
4,2,0,21,0,0.5,250,-33.95
4,2,0,21.15,0,0.25,180,-36.9
4,2,0,21.30,0,0.5,240,-124.35
4,2,0,21.45,0,0.25,180,-15.53
4,2,0,22,0,1.635761589,1.05000,-604.4
4,2,0,22.10,0,0.1,0,174.24
4,2,0,22.20,0,0.5,50,107.05
4,2,0,22.30,0,2,0,140.4
4,2,0,22.40,0,1,335,-198.2
4,2,0,22.50,0,0.2,30,48.12
4,2,0,23,0,0.25,43.34,70.29
4,2,0,23.10,0,0.2,170,-110.06
4,2,0,23.20,0,0.25,60,16.95
4,2,0,23.30,0,0.1,30,54.15
4,2,0,23.45,0,0.25,40,110.3
4,2,0,23.59,0,0.05,15,108.66
5,3,0,8,1,0.2,10,16.82
5,3,0,8.20,1,0.25,20,18.7
5,3,0,8.40,1,0.5,10,9.35
5,3,0,9,1,0.25,0,43.53
5,3,0,9.10,1,0.5,125,-94.85
5,3,0,9.20,1,0.2,7.5,22.96
5,3,0,9.30,1,0.25,0,47.3
5,3,0,9.40,1,0.5,0,39.45
5,3,0,9.50,1,0.25,7.5,36.13
5,3,0,10,1,0.2,140,-64.64
5,3,0,10.10,1,0.1,7.5,41.55
5,3,0,10.20,1,0.2,72.5,-13.1
5,3,0,10.30,1,0.5,120,-70.95
5,3,0,10.40,1,0.25,0,62.33
5,3,0,10.50,1,0.1,10,76.22
5,3,0,11,1,0.5,300,-117
5,3,0,11.15,1,0.2,0,110.34
5,3,0,11.30,1,0.25,0,197.68
5,3,0,11.45,1,0.2,0,156.24
5,3,0,12,1,2,100,464.8
5,3,0,12.15,1,0.5,150,29.55
5,3,0,12.30,1,0.25,125,39.93
5,3,0,12.45,1,0.5,150,-51
5,3,0,13,1,1,300,51.6
5,3,0,13.15,1,0.25,140,31.65
5,3,0,13.30,1,0.5,160,-5.45
5,3,0,13.45,1,0.25,140,35.95
5,3,0,14,1,0.25,125,86.73
5,3,0,14.15,1,0.5,150,19
5,3,0,14.30,1,0.25,140,61.6
5,3,0,14.45,1,0.5,170,17.05
5,3,0,15,1,0.5,150,3.2
5,3,0,15.20,1,0.25,1.32091,-1.09469
5,3,0,15.40,1,0.1,140,124.85
5,3,0,16,1,0.5,180,63.15
5,3,0,16.20,1,0.25,160,95.48
5,3,0,16.40,1,0.5,180,35.15
5,3,0,17,1,1,350.01,148.49
5,3,0,17.15,1,0.1,150,127.23
5,3,0,17.30,1,0.2,160,66.6
5,3,0,17.45,1,0.5,240,41.25
5,3,0,18,1,1,1.20000,233.1
5,3,0,18.15,1,0.5,250,-4.75
5,3,0,18.30,1,1,480.02,182.58
5,3,0,18.45,1,0.5,250,-26.15
5,3,0,19,1,1,1.19999,234.41
5,3,0,19.15,1,0.5,250,52.65
5,3,0,19.30,1,1,380,79.3
5,3,0,19.45,1,0.5,250.01,83.64
5,3,0,20,1,1,1.20000,353.3
5,3,0,20.15,1,0.5,240,138.1
5,3,0,20.30,1,1,360,11.4
5,3,0,20.45,1,0.25,180,91.45
5,3,0,21,1,0.5,250,97.55
5,3,0,21.15,1,0.25,180,19.45
5,3,0,21.30,1,0.5,240,48.95
5,3,0,21.45,1,0.25,180,33.3
5,3,0,22,1,1.749373434,100,529
5,3,0,22.10,1,0.1,325,-142.29
5,3,0,22.20,1,0.5,30,126.6
5,3,0,22.30,1,2,300,-94.8
5,3,0,22.40,1,1,420,-294
5,3,0,22.50,1,0.2,170,-25.64
5,3,0,23,1,0.25,35,115.53
5,3,0,23.10,1,0.2,125,-33.92
5,3,0,23.20,1,0.25,0,60.98
5,3,0,23.30,1,0.1,150,-58.11
5,3,0,23.45,1,0.25,150,-29.63
5,3,0,23.59,1,0.05,160,17.3
6,4,0,8,1,0.1,10,13.5
6,4,0,8.20,1,0.25,80,-29.38
6,4,0,8.40,1,0.5,0,34.65
6,4,0,9,1,0.25,0,69.75
6,4,0,9.15,1,0.2,115,-72.7
6,4,0,9.30,1,0.2,10,38.78
6,4,0,9.45,1,0.25,15,71.85
6,4,0,10,1,0.2,155,-90.72
6,4,0,10.10,1,0.1,135,-36.54
6,4,0,10.20,1,0.2,30,62.52
6,4,0,10.30,1,0.5,10,97.15
6,4,0,10.40,1,0.25,172.5,-2.65
6,4,0,10.50,1,0.1,125,6.72
6,4,0,11,1,0.5,330,-69.9
6,4,0,11.15,1,0.2,30,157.66
6,4,0,11.30,1,0.25,0,249.63
6,4,0,11.45,1,0.2,20,219.38
6,4,0,12,1,2,700,348
6,4,0,12.15,1,0.5,150,33.15
6,4,0,12.30,1,0.25,125,39.48
6,4,0,12.45,1,0.5,150,38.1
6,4,0,13,1,1,300,3.4
6,4,0,13.15,1,0.25,140,45.4
6,4,0,13.30,1,0.5,160,-9.95
6,4,0,13.45,1,0.25,140,-6.58
6,4,0,14,1,0.25,125,14.28
6,4,0,14.15,1,0.5,150,6.15
6,4,0,14.30,1,0.25,140,12.78
6,4,0,14.45,1,0.5,170,11.9
6,4,0,15,1,0.5,150,-11.75
6,4,0,15.20,1,0.25,150,50.98
6,4,0,15.40,1,0.1,140,168.77
6,4,0,16,1,0.5,180,103.6
6,4,0,16.20,1,0.25,160,23.25
6,4,0,16.40,1,0.5,180,30.7
6,4,0,17,1,1,350,62
6,4,0,17.15,1,0.1,150,49.56
6,4,0,17.30,1,0.2,160,9.18
6,4,0,17.45,1,0.5,240,4.9
6,4,0,18,1,2,600,290.8
6,4,0,18.15,1,0.5,250,161.65
6,4,0,18.30,1,1,479.99,420.31
6,4,0,18.45,1,0.5,250,165.9
6,4,0,19,1,2,600,303.6
6,4,0,19.15,1,0.5,250,129.05
6,4,0,19.30,1,1,380,125.3
6,4,0,19.45,1,0.5,250,96.15
6,4,0,20,1,2,650,287.8
6,4,0,20.15,1,0.5,240,120.65
6,4,0,20.30,1,1,360,94.2
6,4,0,20.45,1,0.25,180,43.4
6,4,0,21,1,0.5,250,80.95
6,4,0,21.15,1,0.25,180,41.45
6,4,0,21.30,1,0.5,240,10.4
6,4,0,21.45,1,0.25,180,20.9
6,4,0,22,1,1.723214286,0,880.5
6,4,0,22.10,1,0.1,230,80.06
6,4,0,22.20,1,0.5,0,105.25
6,4,0,22.30,1,2,400,-109.4
6,4,0,22.40,1,1,0,132.7
6,4,0,22.50,1,0.2,0,116.68
6,4,0,23,1,0.25,0,96.33
6,4,0,23.10,1,0.2,145,-6.76
6,4,0,23.20,1,0.25,155,-36.15
6,4,0,23.30,1,0.1,15,93.81
6,4,0,23.45,1,0.25,13.34,119.41
6,4,0,23.59,1,0.05,160,-0.48
7,5,0,8,1,0.1,86.66,70.84
7,5,0,8.20,1,0.25,75,-38.1
7,5,0,8.40,1,0.5,10,21.95
7,5,0,9,1,0.25,0,60.08
7,5,0,9.15,1,0.2,120,-65.1
7,5,0,9.30,1,0.2,110,-12.72
7,5,0,9.45,1,0.25,30,52.63
7,5,0,10,1,0.2,7.5,58.2
7,5,0,10.10,1,0.1,15,64.47
7,5,0,10.20,1,0.2,5,22.74
7,5,0,10.30,1,0.5,0,21.4
7,5,0,10.40,1,0.25,150,-118.53
7,5,0,10.50,1,0.1,5,70.45
7,5,0,11,1,0.5,310,-91.85
7,5,0,11.15,1,0.2,0,143.78
7,5,0,11.30,1,0.25,0,195.8
7,5,0,11.45,1,0.2,220,5.34
7,5,0,12,1,2,100,646.4
7,5,0,12.15,1,0.5,150,15.15
7,5,0,12.30,1,0.25,125,-28.03
7,5,0,12.45,1,0.5,150,12.45
7,5,0,13,1,1,300,-65.1
7,5,0,13.15,1,0.25,140,75.78
7,5,0,13.30,1,0.5,160,15.75
7,5,0,13.45,1,0.25,140,33.63
7,5,0,14,1,0.25,125,2.5
7,5,0,14.30,1,0.25,140,1.93
7,5,0,14.45,1,0.5,170,38.15
7,5,0,15,1,0.5,150,4.4
7,5,0,15.20,1,0.25,150,92.15
7,5,0,15.40,1,0.1,140,100.81
7,5,0,16,1,0.5,180,25.55
7,5,0,16.20,1,0.25,160,68.98
7,5,0,16.40,1,0.5,180,120.95
7,5,0,17,1,1,350,209.5
7,5,0,17.15,1,0.1,150,127.09
7,5,0,17.30,1,0.2,160,217.2
7,5,0,17.45,1,0.5,240,176.95
7,5,0,18,1,2,600,305.2
7,5,0,18.15,1,0.5,250,73.85
7,5,0,18.30,1,1,480,256
7,5,0,18.45,1,0.5,250,148.15
7,5,0,19,1,2,600,280.4
7,5,0,19.15,1,0.5,250,48.35
7,5,0,19.30,1,1,380,261.9
7,5,0,19.45,1,0.5,250,185.15
7,5,0,20,1,2,650,264.2
7,5,0,20.15,1,0.5,240.01,122.34
7,5,0,20.30,1,1,360,152.1
7,5,0,20.45,1,0.25,180,56.9
7,5,0,21,1,0.5,250,-34
7,5,0,21.15,1,0.25,180,-9.83
7,5,0,21.30,1,0.5,240,-25.8
7,5,0,21.45,1,0.25,180,-19.13
7,5,0,22,1,1.686192469,0,739.4
7,5,0,22.10,1,0.1,12.5,218.27
7,5,0,22.20,1,0.5,155,-24.6
7,5,0,22.30,1,2,50,45.4
7,5,0,22.40,1,1,70,20.9
7,5,0,22.50,1,0.2,180,-76.4
7,5,0,23,1,0.25,280,-138.28
7,5,0,23.10,1,0.2,170,-90.4
7,5,0,23.20,1,0.25,170,-81.93
7,5,0,23.30,1,0.1,127.5,-16.56
7,5,0,23.45,1,0.25,170,-4.48
7,5,0,23.59,1,0.05,15,156.9
8,6,0,8,1,0.1,10,57.68
8,6,0,8.20,1,0.25,85,-25.38
8,6,0,8.40,1,0.5,95,-56.75
8,6,0,9,1,0.25,0,26.55
8,6,0,9.15,1,0.2,0,92.72
8,6,0,9.30,1,0.2,0,43.4
8,6,0,9.45,1,0.25,7.5,65.58
8,6,0,10,1,0.2,0,94.72
8,6,0,10.10,1,0.1,7.5,101.21
8,6,0,10.20,1,0.2,130,-25.18
8,6,0,10.30,1,0.5,25,111.35
8,6,0,10.40,1,0.25,180,16.6
8,6,0,10.50,1,0.1,116.75,51.23
8,6,0,11,1,0.5,30,184.25
8,6,0,11.15,1,0.2,150,-6.52
8,6,0,11.30,1,0.25,20,176.95
8,6,0,11.45,1,0.2,110,130.38
8,6,0,12,1,2,1.00000,-209.2
8,6,0,12.15,1,0.5,160,51.5
8,6,0,12.30,1,0.25,140.01,21.57
8,6,0,12.45,1,0.5,155,159.55
8,6,0,13,1,1,300,40.8
8,6,0,13.15,1,0.2,170,86.78
8,6,0,13.30,1,0.25,190,97.4
8,6,0,13.45,1,0.2,170,140.3
8,6,0,14,1,0.5,360,231.2
8,6,0,14.15,1,0.2,170,55.56
8,6,0,14.30,1,0.25,200,102.85
8,6,0,14.45,1,0.2,165,19.16
8,6,0,15,1,0.5,250,29
8,6,0,15.15,1,0.25,190,-14.7
8,6,0,15.30,1,0.5,240,-24.9
8,6,0,15.45,1,0.25,180,6.43
8,6,0,16,1,0.5,370,-45.35
8,6,0,16.15,1,0.2,165,65.1
8,6,0,16.30,1,0.25,170,42.7
8,6,0,16.45,1,0.2,160,29.1
8,6,0,17,1,0.5,580,108.5
8,6,0,17.15,1,0.1,165,68.56
8,6,0,17.30,1,0.5,360,142.7
8,6,0,17.45,1,0.25,240,142.88
8,6,0,18,1,1,1.15000,480.7
8,6,0,18.15,1,0.5,250,133.05
8,6,0,18.30,1,0.2,480.02,313.68
8,6,0,18.45,1,0.5,250,150.5
8,6,0,19,1,1,1.15000,551.1
8,6,0,19.15,1,0.5,250.01,124.84
8,6,0,19.30,1,0.1,380,355.96
8,6,0,19.45,1,0.5,250,212.45
8,6,0,20,1,0.2,1.15000,555.92
8,6,0,20.25,1,7.046676537,7.00000,1.34175
8,6,0,20.45,1,0.25,550,230.9
8,6,0,21,1,0.5,250,5.2
8,6,0,21.20,1,0.25,180,68.7
8,6,0,21.40,1,0.5,240,36.45
8,6,0,22,1,2,200,471.4
8,6,0,22.10,1,0.1,41.67,144.08
8,6,0,22.20,1,0.5,300,-175.95
8,6,0,22.30,1,2,0,167.6
8,6,0,22.40,1,1,350,-218.6
8,6,0,22.50,1,0.2,11.1,106.22
8,6,0,23,1,0.25,175,-36.18
8,6,0,23.10,1,0.2,25,76.56
8,6,0,23.20,1,0.25,45,81.73
8,6,0,23.30,1,0.1,0,139.01
8,6,0,23.45,1,0.25,30,74.18
8,6,0,23.59,1,0.05,0,116.92
9,7,0,0.10,1,0.2,0,44.82
9,7,0,0.20,1,0.25,150,-103.65
9,7,0,0.30,1,0.1,10,54.44
9,7,0,0.40,1,0.2,0,20.34
9,7,0,0.50,1,0.25,15,3.23
9,7,0,1,1,0.1,10,37.07
9,7,0,9,1,0.25,125,-50.98
9,7,0,9.10,1,0.5,10,38.9
9,7,0,9.20,1,0.2,62.5,-15.9
9,7,0,9.30,1,0.2,17.5,26.78
9,7,0,9.40,1,0.5,115,-37.6
9,7,0,9.50,1,0.25,140,-74.3
9,7,0,10,1,0.2,5,37.32
9,7,0,10.10,1,0.1,0,81.81
9,7,0,10.20,1,0.2,160,-49.48
9,7,0,10.30,1,0.5,145,34.55
9,7,0,10.40,1,0.25,30,67.43
9,7,0,10.50,1,0.1,125,-19.88
9,7,0,11,1,0.5,330,-101.85
9,7,0,11.15,1,0.2,163.34,43.76
9,7,0,11.30,1,0.25,300,34.9
9,7,0,11.45,1,0.2,5,280.82
9,7,0,12,1,2,1.15000,-231.8
9,7,0,12.15,1,0.5,160.01,49.24
9,7,0,12.30,1,0.25,140,43.03
9,7,0,12.45,1,0.5,155,36.35
9,7,0,13,1,1,300,148.9
9,7,0,13.15,1,0.2,170,126.76
9,7,0,13.30,1,0.25,190,105.68
9,7,0,13.45,1,0.2,170,85.98
9,7,0,14,1,0.5,360,107
9,7,0,14.15,1,0.2,170,80.7
9,7,0,14.30,1,0.25,200,58.03
9,7,0,14.45,1,0.2,165,63.08
9,7,0,15,1,0.5,250,175
9,7,0,15.15,1,0.25,190,80.08
9,7,0,15.30,1,0.5,240,14
9,7,0,15.45,1,0.25,180,149.5
9,7,0,16,1,0.5,369.99,58.76
9,7,0,16.15,1,0.2,165,87.16
9,7,0,16.30,1,0.25,170,204.43
9,7,0,16.45,1,0.2,160,175.18
9,7,0,17,1,0.5,580,189.45
9,7,0,17.15,1,0.1,165,187.9
9,7,0,17.30,1,0.5,360,182.55
9,7,0,17.45,1,0.25,240,191.23
9,7,0,18,1,1,1.15000,531.2
9,7,0,18.15,1,0.5,250,126.65
9,7,0,18.30,1,0.2,480,265.24
9,7,0,18.45,1,0.5,250,126.9
9,7,0,19,1,1,1.15001,521.49
9,7,0,19.15,1,0.5,250,100.4
9,7,0,19.30,1,0.1,380,319.22
9,7,0,19.45,1,0.5,250,204
9,7,0,20,1,0.2,1.15000,218.18
9,7,0,20.15,1,0.5,240,112.9
9,7,0,20.30,1,1,360,67
9,7,0,20.45,1,0.25,180,-10.28
9,7,0,21,1,0.5,250,14.65
9,7,0,21.15,1,0.25,180,0.38
9,7,0,21.30,1,0.5,240,-88.2
9,7,0,21.45,1,0.25,180,-8.88
9,7,0,22,1,2,0,719.2
9,7,0,22.10,1,0.1,100,71.95
9,7,0,22.20,1,0.5,300,-178
9,7,0,22.30,1,2,250,-104.2
9,7,0,22.40,1,1,0,87.3
9,7,0,22.50,1,0.2,132.5,-76.66
9,7,0,23,1,0.25,50,06.08
9,7,0,23.10,1,0.2,82.5,-27.24
9,7,0,23.20,1,0.25,170,-111.95
9,7,0,23.30,1,0.1,15,73.2
9,7,0,23.45,1,0.25,20,66.18
9,7,0,23.59,1,0.05,15,83.82
10,1,0,0.15,1,0.2,15,45.48
10,1,0,0.30,1,0.1,115,-47.59
10,1,0,0.45,1,0.2,77.5,-16.3
10,1,0,1,1,0.1,55,-7.03
10,1,0,9,1,0.25,15,30.1
10,1,0,9.15,1,0.2,10,23.8
10,1,0,9.30,1,0.2,125,-46.14
10,1,0,9.45,1,0.25,7.5,92.83
10,1,0,10,1,0.2,156.25,24.79
10,1,0,10.15,1,0.1,7.5,159.59
10,1,0,10.30,1,0.2,145,8.1
10,1,0,10.45,1,0.25,7.5,113.78
10,1,0,11,1,0.5,30,169.05
10,1,0,11.15,1,0.2,40,105.22
10,1,0,11.30,1,0.25,308.58,-63.48
10,1,0,11.45,1,0.2,25,204.14
10,1,0,12,1,1.894291755,1.06666,-254.26
10,1,0,12.15,1,0.5,300,46.7
10,1,0,12.30,1,0.2,200,15.92
10,1,0,12.45,1,0.25,280,-26.88
10,1,0,13,1,0.1,400,9.14
10,1,0,13.15,1,0.2,100,100.88
10,1,0,13.30,1,0.25,20,215
10,1,0,13.45,1,0.2,20,176.02
10,1,0,14,1,0.1,412.5,44.17
10,1,0,14.15,1,0.25,0,240.3
10,1,0,14.30,1,0.2,240,-38.22
10,1,0,14.45,1,0.5,330,-84.3
10,1,0,15,1,1,600,-276
10,1,0,15.15,1,0.1,206.67,-51.75
10,1,0,15.30,1,0.25,300,-62.35
10,1,0,15.45,1,0.5,400,-18
10,1,0,16,1,1,50,359.4
10,1,0,16.15,1,0.2,240.01,-32.21
10,1,0,16.30,1,0.25,280,-59.8
10,1,0,16.45,1,0.2,210,-75.26
10,1,0,17,1,0.1,0,382.81
10,1,0,17.15,1,0.25,50,194.95
10,1,0,17.30,1,0.2,220,-11.84
10,1,0,17.45,1,0.5,195,78.7
10,1,0,18,1,2,0,560.2
10,1,0,18.15,1,0.1,20,90.7
10,1,0,18.30,1,0.25,270,-86.98
10,1,0,18.45,1,0.5,500,-49.15
10,1,0,19,1,2,1.15000,-312
10,1,0,19.15,1,1,470,-154.2
10,1,0,19.30,1,0.2,25,219.98
10,1,0,19.45,1,1,580,-227
10,1,0,20,1,0.2,1.10000,-314.84
10,1,0,20.15,1,0.1,300,-20.56
10,1,0,20.30,1,0.25,0,230.4
10,1,0,20.45,1,0.05,6.16,91.54
10,1,0,21,1,2,500,-215.6
10,1,0,21.15,1,0.1,210,-111.09
10,1,0,21.30,1,0.25,250,-132.78
10,1,0,21.45,1,0.05,165,-92.69
10,1,0,22,1,2,550,-404.2
10,1,0,22.15,1,0.1,100,-29.35
10,1,0,22.30,1,1,300,-195.6
10,1,0,22.45,1,0.1,180,-140.13
10,1,0,23,1,0.25,230,-140.68
10,1,0,23.15,1,0.2,200,-134.12
10,1,0,23.30,1,0.1,15,75.54
10,1,0,23.45,1,0.25,73.33,-8.08
10,1,0,23.59,1,0.05,30,24.45
11,2,0,9,1,0.25,15,20.33
11,2,0,9.10,1,0.5,20,15.15
11,2,0,9.20,1,0.2,62.5,-32.62
11,2,0,9.30,1,0.2,120,-81.02
11,2,0,9.40,1,0.5,10,43.85
11,2,0,9.50,1,0.25,22.5,38.2
11,2,0,10,1,0.2,0,54.12
11,2,0,10.10,1,0.1,135,-59.47
11,2,0,10.20,1,0.2,15,10.98
11,2,0,10.30,1,0.5,25,102.1
11,2,0,10.40,1,0.25,165,-79.1
11,2,0,10.50,1,0.1,17.5,26.06
11,2,0,11,1,0.5,0,126.15
11,2,0,11.15,1,0.2,50,42.68
11,2,0,11.30,1,0.25,285,-130.28
11,2,0,11.45,1,0.2,200,-100.56
